f|29|2|0.25
g|29|2|0.25
e|29|3|2.500e-01
f|29|3|0.250
g|29|3|0.25
e|29|4|2.5000e-01
f|29|4|0.2500
g|29|4|0.25
e|29|5|2.50000e-01
f|29|5|0.25000
g|29|5|0.25
e|29|6|2.500000e-01
f|29|6|0.250000
g|29|6|0.25
e|29|7|2.5000000e-01
f|29|7|0.2500000
g|29|7|0.25
e|29|8|2.50000000e-01
f|29|8|0.25000000
g|29|8|0.25
e|29|10|2.5000000000e-01
f|29|10|0.2500000000
g|29|10|0.25
e|29|12|2.500000000000e-01
f|29|12|0.250000000000
g|29|12|0.25
e|29|15|2.500000000000000e-01
f|29|15|0.250000000000000
g|29|15|0.25
e|29|17|2.50000000000000000e-01
f|29|17|0.25000000000000000
g|29|17|0.25
e|30|0|1e-09
f|30|0|0
g|30|0|1e-09
e|30|1|1.0e-09
f|30|1|0.0
g|30|1|1e-09
e|30|2|1.00e-09
f|30|2|0.00
g|30|2|1e-09
e|30|3|1.000e-09
f|30|3|0.000
g|30|3|1e-09
e|30|4|1.0000e-09
f|30|4|0.0000
g|30|4|1e-09
e|30|5|1.00000e-09
f|30|5|0.00000
g|30|5|1e-09
e|30|6|1.000000e-09
f|30|6|0.000000
g|30|6|1e-09
e|30|7|1.0000000e-09
f|30|7|0.0000000
g|30|7|1e-09
e|30|8|1.00000000e-09
f|30|8|0.00000000
g|30|8|1e-09
e|30|10|1.0000000000e-09
f|30|10|0.0000000010
g|30|10|1e-09
e|30|12|1.000000000000e-09
f|30|12|0.000000001000
g|30|12|1e-09
e|30|15|1.000000000000000e-09
f|30|15|0.000000001000000
g|30|15|1e-09
e|30|17|1.00000000000000006e-09
f|30|17|0.00000000100000000
g|30|17|1.0000000000000001e-09
e|31|0|7e+00
f|31|0|7
g|31|0|7
e|31|1|7.4e+00
f|31|1|7.4
g|31|1|7
e|31|2|7.39e+00
f|31|2|7.39
g|31|2|7.4
e|31|3|7.389e+00
f|31|3|7.389
g|31|3|7.39
e|31|4|7.3891e+00
f|31|4|7.3891
g|31|4|7.389
e|31|5|7.38906e+00
f|31|5|7.38906
g|31|5|7.3891
e|31|6|7.389056e+00
f|31|6|7.389056
g|31|6|7.38906
e|31|7|7.3890561e+00
f|31|7|7.3890561
g|31|7|7.389056
e|31|8|7.38905610e+00
f|31|8|7.38905610
g|31|8|7.3890561
e|31|10|7.3890560989e+00
f|31|10|7.3890560989
g|31|10|7.389056099
e|31|12|7.389056098931e+00
f|31|12|7.389056098931
g|31|12|7.38905609893
e|31|15|7.389056098930650e+00
f|31|15|7.389056098930650
g|31|15|7.38905609893065
e|31|17|7.38905609893065041e+00
f|31|17|7.38905609893065041
g|31|17|7.3890560989306504
e|32|0|3e+00
f|32|0|3
g|32|0|3
e|32|1|2.7e+00
f|32|1|2.7
g|32|1|3
e|32|2|2.72e+00
f|32|2|2.72
g|32|2|2.7
e|32|3|2.718e+00
f|32|3|2.718
g|32|3|2.72
e|32|4|2.7183e+00
f|32|4|2.7183
g|32|4|2.718
e|32|5|2.71828e+00
f|32|5|2.71828
g|32|5|2.7183
e|32|6|2.718282e+00
f|32|6|2.718282
g|32|6|2.71828
e|32|7|2.7182818e+00
f|32|7|2.7182818
g|32|7|2.718282
e|32|8|2.71828183e+00
f|32|8|2.71828183
g|32|8|2.7182818
e|32|10|2.7182818285e+00
f|32|10|2.7182818285
g|32|10|2.718281828
e|32|12|2.718281828459e+00
f|32|12|2.718281828459
g|32|12|2.71828182846
e|32|15|2.718281828459045e+00
f|32|15|2.718281828459045
g|32|15|2.71828182845905
e|32|17|2.71828182845904509e+00
f|32|17|2.71828182845904509
g|32|17|2.7182818284590451
e|33|0|3e+00
f|33|0|3
g|33|0|3
e|33|1|3.1e+00
f|33|1|3.1
g|33|1|3
e|33|2|3.14e+00
f|33|2|3.14
g|33|2|3.1
e|33|3|3.142e+00
f|33|3|3.142
g|33|3|3.14
e|33|4|3.1416e+00
f|33|4|3.1416
g|33|4|3.142
e|33|5|3.14159e+00
f|33|5|3.14159
g|33|5|3.1416
e|33|6|3.141593e+00
f|33|6|3.141593
g|33|6|3.14159
e|33|7|3.1415927e+00
f|33|7|3.1415927
g|33|7|3.141593
e|33|8|3.14159265e+00
f|33|8|3.14159265
g|33|8|3.1415927
e|33|10|3.1415926536e+00
f|33|10|3.1415926536
g|33|10|3.141592654
e|33|12|3.141592653590e+00
f|33|12|3.141592653590
g|33|12|3.14159265359
e|33|15|3.141592653589793e+00
f|33|15|3.141592653589793
g|33|15|3.14159265358979
e|33|17|3.14159265358979312e+00
f|33|17|3.14159265358979312
g|33|17|3.1415926535897931
e|34|0|2e-08
f|34|0|0
g|34|0|2e-08
e|34|1|1.7e-08
f|34|1|0.0
g|34|1|2e-08
e|34|2|1.70e-08
f|34|2|0.00
g|34|2|1.7e-08
e|34|3|1.700e-08
f|34|3|0.000
g|34|3|1.7e-08
e|34|4|1.7000e-08
f|34|4|0.0000
g|34|4|1.7e-08
e|34|5|1.70000e-08
f|34|5|0.00000
g|34|5|1.7e-08
e|34|6|1.700000e-08
f|34|6|0.000000
g|34|6|1.7e-08
e|34|7|1.7000000e-08
f|34|7|0.0000000
g|34|7|1.7e-08
e|34|8|1.70000000e-08
f|34|8|0.00000002
g|34|8|1.7e-08
e|34|10|1.7000000000e-08
f|34|10|0.0000000170
g|34|10|1.7e-08
e|34|12|1.700000000000e-08
f|34|12|0.000000017000
g|34|12|1.7e-08
e|34|15|1.700000000000000e-08
f|34|15|0.000000017000000
g|34|15|1.7e-08
e|34|17|1.70000000000000000e-08
f|34|17|0.00000001700000000
g|34|17|1.7e-08
e|35|0|1e-07
f|35|0|0
g|35|0|1e-07
e|35|1|9.9e-08
f|35|1|0.0
g|35|1|1e-07
e|35|2|9.88e-08
f|35|2|0.00
g|35|2|9.9e-08
e|35|3|9.877e-08
f|35|3|0.000
g|35|3|9.88e-08
e|35|4|9.8765e-08
f|35|4|0.0000
g|35|4|9.877e-08
e|35|5|9.87654e-08
f|35|5|0.00000
g|35|5|9.8765e-08
e|35|6|9.876543e-08
f|35|6|0.000000
g|35|6|9.87654e-08
e|35|7|9.8765432e-08
f|35|7|0.0000001
g|35|7|9.876543e-08
e|35|8|9.87654321e-08
f|35|8|0.00000010
g|35|8|9.8765432e-08
e|35|10|9.8765432100e-08
f|35|10|0.0000000988
g|35|10|9.87654321e-08
e|35|12|9.876543210000e-08
f|35|12|0.000000098765
g|35|12|9.87654321e-08
e|35|15|9.876543210000000e-08
f|35|15|0.000000098765432
g|35|15|9.87654321e-08
e|35|17|9.87654320999999984e-08
f|35|17|0.00000009876543210
g|35|17|9.8765432099999998e-08
e|36|0|6e+00
f|36|0|6
g|36|0|6
e|36|1|5.5e+00
f|36|1|5.5
g|36|1|6
e|36|2|5.50e+00
f|36|2|5.50
g|36|2|5.5
e|36|3|5.500e+00
f|36|3|5.500
g|36|3|5.5
e|36|4|5.5000e+00
f|36|4|5.5000
g|36|4|5.5
e|36|5|5.50000e+00
f|36|5|5.50000
g|36|5|5.5
e|36|6|5.500000e+00
f|36|6|5.500000
g|36|6|5.5
e|36|7|5.5000000e+00
f|36|7|5.5000000
g|36|7|5.5
e|36|8|5.50000000e+00
f|36|8|5.50000000
g|36|8|5.5
e|36|10|5.5000000000e+00
f|36|10|5.5000000000
g|36|10|5.5
e|36|12|5.500000000000e+00
f|36|12|5.500000000000
g|36|12|5.5
e|36|15|5.500000000000000e+00
f|36|15|5.500000000000000
g|36|15|5.5
e|36|17|5.50000000000000000e+00
f|36|17|5.50000000000000000
g|36|17|5.5
e|37|0|-6e+00
f|37|0|-6
g|37|0|-6
e|37|1|-5.5e+00
f|37|1|-5.5
g|37|1|-6
e|37|2|-5.50e+00
f|37|2|-5.50
g|37|2|-5.5
e|37|3|-5.500e+00
f|37|3|-5.500
g|37|3|-5.5
e|37|4|-5.5000e+00
f|37|4|-5.5000
g|37|4|-5.5
e|37|5|-5.50000e+00
f|37|5|-5.50000
g|37|5|-5.5
e|37|6|-5.500000e+00
f|37|6|-5.500000
g|37|6|-5.5
e|37|7|-5.5000000e+00
f|37|7|-5.5000000
g|37|7|-5.5
e|37|8|-5.50000000e+00
f|37|8|-5.50000000
g|37|8|-5.5
e|37|10|-5.5000000000e+00
f|37|10|-5.5000000000
g|37|10|-5.5
e|37|12|-5.500000000000e+00
f|37|12|-5.500000000000
g|37|12|-5.5
e|37|15|-5.500000000000000e+00
f|37|15|-5.500000000000000
g|37|15|-5.5
e|37|17|-5.50000000000000000e+00
f|37|17|-5.50000000000000000
g|37|17|-5.5
e|38|0|6e+00
f|38|0|6
g|38|0|6
e|38|1|6.5e+00
f|38|1|6.5
g|38|1|6
e|38|2|6.50e+00
f|38|2|6.50
g|38|2|6.5
e|38|3|6.500e+00
f|38|3|6.500
g|38|3|6.5
e|38|4|6.5000e+00
f|38|4|6.5000
g|38|4|6.5
e|38|5|6.50000e+00
f|38|5|6.50000
g|38|5|6.5
e|38|6|6.500000e+00
f|38|6|6.500000
g|38|6|6.5
e|38|7|6.5000000e+00
f|38|7|6.5000000
g|38|7|6.5
e|38|8|6.50000000e+00
f|38|8|6.50000000
g|38|8|6.5
e|38|10|6.5000000000e+00
f|38|10|6.5000000000
g|38|10|6.5
e|38|12|6.500000000000e+00
f|38|12|6.500000000000
g|38|12|6.5
e|38|15|6.500000000000000e+00
f|38|15|6.500000000000000
g|38|15|6.5
e|38|17|6.50000000000000000e+00
f|38|17|6.50000000000000000
g|38|17|6.5
e|39|0|6e-02
f|39|0|0
g|39|0|0.06
e|39|1|6.2e-02
f|39|1|0.1
g|39|1|0.06
e|39|2|6.25e-02
f|39|2|0.06
g|39|2|0.062
e|39|3|6.250e-02
f|39|3|0.062
g|39|3|0.0625
e|39|4|6.2500e-02
f|39|4|0.0625
g|39|4|0.0625
e|39|5|6.25000e-02
f|39|5|0.06250
g|39|5|0.0625
e|39|6|6.250000e-02
f|39|6|0.062500
g|39|6|0.0625
e|39|7|6.2500000e-02
f|39|7|0.0625000
g|39|7|0.0625
e|39|8|6.25000000e-02
f|39|8|0.06250000
g|39|8|0.0625
e|39|10|6.2500000000e-02
f|39|10|0.0625000000
g|39|10|0.0625
e|39|12|6.250000000000e-02
f|39|12|0.062500000000
g|39|12|0.0625
e|39|15|6.250000000000000e-02
f|39|15|0.062500000000000
g|39|15|0.0625
e|39|17|6.25000000000000000e-02
f|39|17|0.06250000000000000
g|39|17|0.0625
e|40|0|1e+06
f|40|0|1048576
g|40|0|1e+06
e|40|1|1.0e+06
f|40|1|1048576.0
g|40|1|1e+06
e|40|2|1.05e+06
f|40|2|1048576.00
g|40|2|1e+06
e|40|3|1.049e+06
f|40|3|1048576.000
g|40|3|1.05e+06
e|40|4|1.0486e+06
f|40|4|1048576.0000
g|40|4|1.049e+06
e|40|5|1.04858e+06
f|40|5|1048576.00000
g|40|5|1.0486e+06
e|40|6|1.048576e+06
f|40|6|1048576.000000
g|40|6|1.04858e+06
e|40|7|1.0485760e+06
f|40|7|1048576.0000000
g|40|7|1048576
e|40|8|1.04857600e+06
f|40|8|1048576.00000000
g|40|8|1048576
e|40|10|1.0485760000e+06
f|40|10|1048576.0000000000
g|40|10|1048576
e|40|12|1.048576000000e+06
f|40|12|1048576.000000000000
g|40|12|1048576
e|40|15|1.048576000000000e+06
f|40|15|1048576.000000000000000
g|40|15|1048576
e|40|17|1.04857600000000000e+06
f|40|17|1048576.00000000000000000
g|40|17|1048576
e|inf|6|inf
e|ninf|6|-inf
e|nan|6|nan
f|inf|6|inf
g|nan|6|nan
